time,groupName,eventName,duration,eventURL,rsvpLimit,yesRSVPCount,city
2017-05-17T15:30:00-07:00,Internet of Fashion (IoF) Meetup,Internet of Fashion Hands on Designing Fashion Tech,2h30m0s,https://www.meetup.com/Internet-of-Fashion-Meetup/events/238615634/,100,59,NYC
2017-05-18T14:30:00-07:00,NY SPIN (NY Software & Systems Process Improvement Network),Part 2: Using Strong Processes to Counter Emerging Cyber Threats,2h45m0s,https://www.meetup.com/nyspin/events/238450911/,0,4,NYC
2017-05-18T15:00:00-07:00,NYC .NET Developers,Presentations and Discussion on topics related to .NET,2h30m0s,https://www.meetup.com/NYC-NET-Developers/events/238640692/,0,20,NYC
2017-05-18T15:00:00-07:00,Unigroup of New York,18-MAY-2017: Linux HPC Clusters (Speaker: Prentice Bisbal),3h0m0s,https://www.meetup.com/Unigroup/events/238366772/,0,4,NYC
2017-05-20T07:30:00-07:00,CocoaPods NYC,CocoaPods Peer Lab,2h0m0s,https://www.meetup.com/CocoaPods-NYC/events/236740732/,22,3,NYC
2017-05-21T09:30:00-07:00,Meteor NY,Meteor Office Hours,3h0m0s,https://www.meetup.com/Meteor-NY/events/239381585/,20,4,NYC
2017-05-21T11:00:00-07:00,Learn Python NYC,Sunday Office Hours,3h0m0s,https://www.meetup.com/learn-python-nyc/events/237232388/,0,4,NYC
2017-05-22T05:00:00-07:00,Couchbase New York,Couchbase Connect New York 2017,33h0m0s,https://www.meetup.com/Couchbase-New-York/events/238798630/,0,11,NYC
2017-05-22T06:00:00-07:00,"SQL NYC, The NoSQL & NewSQL Database Meetup",Couchbase Connect NYC - free tickets only for NYC NoSQL/NewSQL Meetup members!,31h45m0s,https://www.meetup.com/mysqlnyc/events/239019267/,0,116,NYC
2017-05-22T16:30:00-07:00,HackerNest NYC Tech Socials,HackerNest NYC May Tech Social,2h30m0s,https://www.meetup.com/HackerNestNYC/events/235960874/,0,94,NYC
2017-05-23T15:30:00-07:00,"SQL NYC, The NoSQL & NewSQL Database Meetup",Remedying the Challenges of Migrating Oracle/Postgres/SQL to MongoDB/NoSQL,0s,https://www.meetup.com/mysqlnyc/events/239194372/,0,108,NYC
2017-05-23T15:30:00-07:00,"Byte Academy: Python, FinTech, Blockchain,DataSci, Quant",SexTech Revolution: Guests CEO/CTO Dame Products + NY Times Best Selling Author,2h0m0s,https://www.meetup.com/Byte-Academy-Finance-and-Technology-community/events/239186989/,20,3,NYC
2017-05-23T16:00:00-07:00,New York MongoDB User Group,Using MongoDB at Radar,0s,https://www.meetup.com/New-York-MongoDB-User-Group/events/238931377/,0,12,NYC
2017-05-23T16:00:00-07:00,BitDevs NYC,Socratic Meetup 68,2h0m0s,https://www.meetup.com/BitDevsNYC/events/239337795/,100,44,NYC
2017-05-25T05:30:00-07:00,OWASP New Jersey Central Chapter,SECON 2017 -  Social Engineering Conference 2017 - New Jersey City University,8h30m0s,https://www.meetup.com/OWASP-New-Jersey-Central-Chapter/events/239136428/,50,6,NYC
2017-05-27T11:00:00-07:00,Learn Python NYC,Saturday Python Study Group,3h0m0s,https://www.meetup.com/learn-python-nyc/events/237232392/,0,3,NYC
2017-05-27T11:00:00-07:00,Think Academy - Learn To Code!,Hack Nights - End Of Month Collaborative Coding!,2h0m0s,https://www.meetup.com/ThinkAcademy/events/239164302/,20,3,NYC
2017-05-30T15:00:00-07:00,Angular NYC,*** AngularNYC 5 Year Anniversary Event ***,2h30m0s,https://www.meetup.com/AngularNYC/events/238958299/,4,4,NYC
2017-05-31T05:00:00-07:00,Brooklyn Futurist Meetup,Jobs For Robots: Between Robocalypse and Robotopia,1h30m0s,https://www.meetup.com/BLKNY30/events/239368382/,100,24,NYC
2017-05-31T15:30:00-07:00,Crowded Tech Jobs Meetup!,Crowded Tech Jobs Meetup!,2h0m0s,https://www.meetup.com/Crowded-Tech-Jobs-Meetup/events/237539167/,0,39,NYC
2017-05-31T15:45:00-07:00,Pluralsight Web Tech Classes @ The Summit Public Library,WebApps with AngularJS,0s,https://www.meetup.com/Summit-Public-Librarys-Web-Developer-Study-Group/events/236360824/,0,3,NYC
2017-06-01T15:00:00-07:00,Business & Technology of Greater New York,Fireside Chat w/ Kai Yen - CTO and Co-Founder of Purple Squirrel,2h0m0s,https://www.meetup.com/btgnewyork/events/238853701/,40,5,NYC
2017-06-03T07:30:00-07:00,CocoaPods NYC,CocoaPods Peer Lab,2h0m0s,https://www.meetup.com/CocoaPods-NYC/events/236740727/,22,3,NYC
2017-06-05T07:00:00-07:00,The New York Cloud and Grid Computing Meetup Group,Cloud Foundry Training,104h0m0s,https://www.meetup.com/nycloud/events/239327691/,0,3,NYC
2017-06-05T07:00:00-07:00,GE Predix NYC (Industrial Internet),Cloud Foundry Training,104h0m0s,https://www.meetup.com/GE-Predix-NYC-Industrial-Internet/events/239325772/,0,7,NYC
2017-06-05T07:00:00-07:00,New York Cloud Computing Meetup,Cloud Foundry Training,104h0m0s,https://www.meetup.com/New-York-Cloud-Computing-Meetup/events/239327637/,0,10,NYC
2017-06-05T14:00:00-07:00,Google Developer Group (GDG) NYC,[GDG NYC] I/O Extended 2017 New York (in-planning),3h30m0s,https://www.meetup.com/gdgnyc/events/234963756/,4,5,NYC
2017-06-06T15:00:00-07:00,New York City Enterprise Collaboration Meetup,Collaborate Everywhere!  Mobile Collaboration Tools,1h45m0s,https://www.meetup.com/New-York-Enterprise-Collaboration-Meetup/events/236703990/,0,7,NYC
2017-06-14T14:30:00-07:00,"Breaking the Glass, NYC","Breaking the Glass Part 2: ""Women in Blockchain""",3h0m0s,https://www.meetup.com/Breaking-the-Glass-NYC/events/238416630/,25,9,NYC
2017-06-15T14:30:00-07:00,The Things Network NYC Community Meetup,Community Meeting #15,2h0m0s,https://www.meetup.com/The-Things-Network-NYC-Community-Meetup/events/238915337/,0,5,NYC
2017-06-15T15:00:00-07:00,NYC .NET Developers,Presentations and Discussion on topics related to .NET,2h30m0s,https://www.meetup.com/NYC-NET-Developers/events/238710095/,0,8,NYC
2017-06-15T15:15:00-07:00,Unigroup of New York,15-JUN-2017: Optical Fiber Networking (Speaker: OCC),2h45m0s,https://www.meetup.com/Unigroup/events/238366803/,0,4,NYC
2017-06-15T16:00:00-07:00,Hack && Tell,Round 43,2h30m0s,https://www.meetup.com/hack-and-tell/events/238753155/,100,3,NYC
2017-06-18T11:00:00-07:00,Learn Python NYC,Sunday Office Hours,3h0m0s,https://www.meetup.com/learn-python-nyc/events/238255573/,0,3,NYC
2017-06-19T15:30:00-07:00,Internet of Fashion (IoF) Meetup,Internet of Fashion Hands on Designing Fashion Tech,2h30m0s,https://www.meetup.com/Internet-of-Fashion-Meetup/events/238921907/,100,9,NYC
2017-06-19T17:00:00-07:00,HackerNest NYC Tech Socials,HackerNest NYC June Tech Social,0s,https://www.meetup.com/HackerNestNYC/events/235960921/,0,16,NYC
2017-06-20T05:00:00-07:00,Cloud Native New York,Spring Days 2017,33h0m0s,https://www.meetup.com/Cloud-Native-New-York/events/238475356/,0,11,NYC
2017-06-20T05:00:00-07:00,New York City Spring User Group,Spring Days 2017,33h0m0s,https://www.meetup.com/NYC-SUG/events/238474374/,0,14,NYC
2017-06-20T15:00:00-07:00,NJ Tech Meetup,"NJ Tech Meetup 85 w Brian Hirsch, Tribeca Venture Partners",0s,https://www.meetup.com/njtech/events/236827364/,100,4,NYC
2017-06-22T15:30:00-07:00,Tech in Motion: New York City,Smart Cities - Panel Discussion,2h30m0s,https://www.meetup.com/techinmotionnyc/events/238648488/,2,25,NYC
2017-06-22T16:00:00-07:00,Startup New York,Startup New York Pitch Battle,0s,https://www.meetup.com/startupny/events/238175045/,0,37,NYC
2017-06-24T08:00:00-07:00,R-Ladies New York,R-ladies Book Club :  Weapons of Math Destruction,1h30m0s,https://www.meetup.com/rladies-newyork/events/239047532/,0,13,NYC
2017-06-27T06:00:00-07:00,"Big Data (native Hadoop) Ingest & Transform, New York",Sentiment Analysis Symposium - Day 1,8h30m0s,https://www.meetup.com/Big-Data-Ingest-New-York/events/237373243/,0,9,NYC
2017-06-28T06:00:00-07:00,"Big Data (native Hadoop) Ingest & Transform, New York",Sentiment Analysis Symposium Day 2,8h30m0s,https://www.meetup.com/Big-Data-Ingest-New-York/events/237373389/,0,6,NYC
2017-06-28T15:30:00-07:00,Crowded Tech Jobs Meetup!,Crowded Tech Jobs Meetup!,2h0m0s,https://www.meetup.com/Crowded-Tech-Jobs-Meetup/events/237773177/,0,11,NYC
2017-06-29T15:30:00-07:00,Advanced Spark and TensorFlow Meetup (New York),"Deploy Spark ML, Scikit-Learn, and TensorFlow Models from Notebook to Production",2h30m0s,https://www.meetup.com/Advanced-Spark-and-TensorFlow-Meetup-New-York/events/235727106/,0,211,NYC
2017-06-29T18:30:00-07:00,Advanced Spark and TensorFlow Meetup,"[NYC] Deploy Spark ML, Scikit-Learn, TensorFlow Models:  Notebook to Production!",2h30m0s,https://www.meetup.com/Advanced-Spark-and-TensorFlow-Meetup/events/239385617/,0,31,NYC
2017-06-29T12:00:00-07:00,New Haircut Meetup,Immersive Design Sprint Workshop: NYC,20h0m0s,https://www.meetup.com/newhaircut/events/238460581/,24,3,NYC
2017-07-10T14:00:00-07:00,Google Developer Group (GDG) NYC,[GDG NYC] July Meetup,3h30m0s,https://www.meetup.com/gdgnyc/events/234963760/,4,5,NYC
2017-07-12T07:30:00-07:00,Open Web Application Security Project,DEMO DAY - TECHNOLOGY TRANSFER,4h30m0s,https://www.meetup.com/owaspnycnj/events/236400133/,0,24,NYC
2017-07-19T15:30:00-07:00,Internet of Fashion (IoF) Meetup,Internet of Fashion Hands on Designing Fashion Tech,2h30m0s,https://www.meetup.com/Internet-of-Fashion-Meetup/events/239154769/,100,3,NYC
2017-07-24T17:00:00-07:00,HackerNest NYC Tech Socials,HackerNest NYC July Tech Social,0s,https://www.meetup.com/HackerNestNYC/events/235960958/,0,9,NYC
2017-07-26T15:30:00-07:00,Crowded Tech Jobs Meetup!,Crowded Tech Jobs Meetup!,2h0m0s,https://www.meetup.com/Crowded-Tech-Jobs-Meetup/events/239070916/,0,6,NYC
2017-07-26T15:45:00-07:00,Pluralsight Web Tech Classes @ The Summit Public Library,WebApps with AngularJS,0s,https://www.meetup.com/Summit-Public-Librarys-Web-Developer-Study-Group/events/239223563/,0,3,NYC
2017-08-07T14:00:00-07:00,Google Developer Group (GDG) NYC,[GDG NYC] Aug Meetup,3h30m0s,https://www.meetup.com/gdgnyc/events/234963772/,4,5,NYC
2017-09-11T14:00:00-07:00,Google Developer Group (GDG) NYC,[GDG NYC] Sep Meetup,3h30m0s,https://www.meetup.com/gdgnyc/events/234963785/,4,5,NYC
2017-10-02T14:00:00-07:00,Google Developer Group (GDG) NYC,[GDG NYC] Oct Meetup,3h30m0s,https://www.meetup.com/gdgnyc/events/234963791/,4,5,NYC
2017-11-06T14:00:00-08:00,Google Developer Group (GDG) NYC,[GDG NYC] Nov Meetup,3h30m0s,https://www.meetup.com/gdgnyc/events/234963796/,4,5,NYC
2017-12-04T14:00:00-08:00,Google Developer Group (GDG) NYC,[GDG NYC] Dec Meetup,3h30m0s,https://www.meetup.com/gdgnyc/events/234963800/,4,5,NYC
2018-12-31T15:30:00-08:00,Advanced Spark and TensorFlow Meetup (New York),Please Join the Global Advanced Spark + TensorFlow Meetup for All Future Events!,0s,https://www.meetup.com/Advanced-Spark-and-TensorFlow-Meetup-New-York/events/234949633/,0,16,NYC
2017-04-25T16:30:00-07:00,Innovation Pavilion: Ecosystem for Entrepreneurs,Innovate Parker - Happy Hour Series,1h30m0s,https://www.meetup.com/InnovationPavilion/events/239183278/,0,18,DEN
2017-04-25T16:30:00-07:00,Solid State Depot - The Boulder Hackerspace,Admin Meeting (Open to all members),0s,https://www.meetup.com/SolidStateDepot/events/239312791/,0,6,DEN
2017-04-25T16:30:00-07:00,EdTech Meetup CO,Maker Movement Meets Education,0s,https://www.meetup.com/EducelerateCO/events/239197980/,0,38,DEN
2017-04-25T17:30:00-07:00,Rocky Mountain Angular,ng-Conf Highlights + coding deep dive,2h30m0s,https://www.meetup.com/RockyMountainAngular/events/238758809/,0,36,DEN
2017-04-25T17:30:00-07:00,Colorado Drupal Meetups,The Denver Drupal Meetup,0s,https://www.meetup.com/drupal-colorado/events/238998701/,0,9,DEN
2017-04-25T18:30:00-07:00,Solid State Depot - The Boulder Hackerspace,Open House - Every Tuesday,0s,https://www.meetup.com/SolidStateDepot/events/239333635/,0,5,DEN
2017-04-26T16:00:00-07:00,"Alteryx Broomfield Networking Event, April 2017",Come to the Alteryx Broomfield Networking Event!,3h0m0s,https://www.meetup.com/Alteryx-Broomfield-Networking-Event/events/239288736/,0,21,DEN
2017-04-26T16:15:00-07:00,AWS Boulder-Denver,Controlling the clouds: Intro to AWS CloudFormation,3h15m0s,https://www.meetup.com/AWS-Boulder-Denver/events/239355056/,0,30,DEN
2017-04-26T17:00:00-07:00,Boulder Ruby Group,Monthly Coding Night,3h0m0s,https://www.meetup.com/boulder_ruby_group/events/238290186/,0,16,DEN
2017-04-26T17:00:00-07:00,Denver Microservices,Operational Excellence with Microservices,0s,https://www.meetup.com/DenverMicroservices/events/238229558/,100,64,DEN
2017-04-26T17:00:00-07:00,Free Code Camp - Denver Study Group,"freeCodeCamp Study Group - Learn Web Development, Self Paced, Beginners Welcome!",2h0m0s,https://www.meetup.com/Free-Code-Camp-Denver-Study-Group/events/238681860/,0,38,DEN
2017-04-26T17:30:00-07:00,TensorFlow Denver,Deep Dive into TensorFlow #4,2h0m0s,https://www.meetup.com/TensorFlow-Denver/events/238464734/,1,1,DEN
2017-04-27T15:00:00-07:00,Innovation Pavilion: Ecosystem for Entrepreneurs,Make Your Digital Marketing a Growth Engine! A Proven Process to Grow Sales,0s,https://www.meetup.com/InnovationPavilion/events/238566568/,0,38,DEN
2017-04-27T16:30:00-07:00,DevFaction Boulder,Using Google Drive as a Database | Getting Started With React,0s,https://www.meetup.com/DevFaction-Boulder/events/238580665/,0,19,DEN
2017-04-27T17:00:00-07:00,Internet of Things Colorado/Denver/Boulder Meetup,IoT Lightning Talks,3h0m0s,https://www.meetup.com/Internet-of-Things-Denver-Meetup/events/239020172/,0,43,DEN
2017-04-27T17:00:00-07:00,Big Data & Analytics Learning Series Colorado,Big Data Cloud - Internet of Things (IoT) - Streaming Analytics,3h0m0s,https://www.meetup.com/Big-Data-Analytics-Learning-Series-Colorado/events/237859074/,0,48,DEN
2017-05-01T16:30:00-07:00,Colorado Technology Sales Roundtable,What is keeping you from hitting this years target? Quarterly round table talk,0s,https://www.meetup.com/Colorado-Technology-Sales-Meetup/events/237412123/,0,16,DEN
2017-05-01T17:30:00-07:00,The Gizmo Dojo (Broomfield Makerspace),Board Meeting,0s,https://www.meetup.com/Broomfield-Makerspace-Meetup-Group/events/238666938/,0,5,DEN
2017-05-02T15:30:00-07:00,Denver Selenium Automation,"Talk about the 2017 Selenium Conference in Austin, Texas",0s,https://www.meetup.com/Denver-Selenium-Automation/events/238347321/,0,15,DEN
2017-05-02T16:00:00-07:00,Denver NPUG,Network Programmability Group Discussion,0s,https://www.meetup.com/Denver-NPUG/events/239120231/,0,7,DEN
2017-05-02T16:30:00-07:00,Denver Open Source Users Group,"Michael Carducci - Magician, Software Engineer, NFJS Speaker",0s,https://www.meetup.com/DOSUG1/events/237168586/,0,27,DEN
2017-05-03T15:00:00-07:00,MileHigh Waymakers,DIgital Transformation and your Business,2h0m0s,https://www.meetup.com/MileHigh-Waymakers/events/239159364/,0,9,DEN
2017-05-03T17:00:00-07:00,Boulder Geek Jam Session,May 3rd Geek Jam!,3h0m0s,https://www.meetup.com/bouldergeekjam/events/239465503/,0,11,DEN
2017-05-03T17:00:00-07:00,Denver Software Architects,Join us for our monthly Denver Software Architecture meeting!,0s,https://www.meetup.com/Denver-IASA/events/238865278/,0,6,DEN
2017-05-04T16:30:00-07:00,Colorado Cloud Foundry Meetup,Developer-Ready Infrastructure for Pivotal CF | CF Java Reactive Client,0s,https://www.meetup.com/Colorado-Cloud-Foundry-Meetup/events/239217280/,0,24,DEN
2017-05-06T08:00:00-07:00,Software Freedom School in Denver,Installfest and hack time,4h0m0s,https://www.meetup.com/sofreeus/events/239023382/,0,5,DEN
2017-05-09T16:30:00-07:00,Boulder Java Users Group,"Look ma, no JavaScript – how you can build a modern web app 100% in Java",2h30m0s,https://www.meetup.com/BoulderJavaUsersGroup/events/236144838/,0,40,DEN
2017-05-09T17:00:00-07:00,Denver Puppet User Group,Hiera. It's about data: a beginners journey,2h0m0s,https://www.meetup.com/Denver-Puppet-User-Group/events/238650482/,0,18,DEN
2017-05-09T17:00:00-07:00,GDG Denver,Android 101,0s,https://www.meetup.com/GDG-Denver/events/239286354/,0,3,DEN
2017-05-09T17:30:00-07:00,Boulder Python,"Boulder Python, May 2017",0s,https://www.meetup.com/BoulderPython/events/239106610/,0,51,DEN
2017-05-09T17:30:00-07:00,Cocoaheads Denver,Monthly Meeting,0s,https://www.meetup.com/CocoaheadsDenver/events/239343007/,0,3,DEN
2017-05-10T16:30:00-07:00,Denver Java Users Group,"Look ma, no JavaScript – how you can build a modern web app 100% in Java",0s,https://www.meetup.com/DenverJavaUsersGroup/events/236999015/,0,94,DEN
2017-05-10T17:00:00-07:00,PyData Denver,Musings from a Sr. Data Scientist + New Approaches Towards L2 Optimization,0s,https://www.meetup.com/PyData-Denver/events/238806997/,0,45,DEN
2017-05-10T17:00:00-07:00,Denver Swift Heads,Working with Apple - Michael Dusing,2h30m0s,https://www.meetup.com/Denver-Swift-Heads/events/239325756/,0,10,DEN
2017-05-10T17:30:00-07:00,The Gizmo Dojo (Broomfield Makerspace),Field Trip! - Rails End Brewery Tour,1h0m0s,https://www.meetup.com/Broomfield-Makerspace-Meetup-Group/events/239160852/,11,6,DEN
2017-05-10T17:30:00-07:00,Colorado Drupal Meetups,The Boulder Drupal Meetup,0s,https://www.meetup.com/drupal-colorado/events/239219553/,29,3,DEN
2017-05-11T16:30:00-07:00,Turing Community Events,Refactoring and Flocking Rules w/ Orion Osborn,1h0m0s,https://www.meetup.com/Turing-Community-Events/events/238992214/,0,9,DEN
2017-05-11T16:30:00-07:00,TIBCO Denver Users Group,Beyond Bitcoin: What to do with Blockchain?,0s,https://www.meetup.com/TIBCO-Denver-Users-Group/events/238862419/,0,7,DEN
2017-05-11T17:00:00-07:00,DTC Go (Programming Language) Meetup,DTC Go Monthly meetup,0s,https://www.meetup.com/Denver-Go-Programming-Language-Meetup/events/238320373/,0,4,DEN
2017-05-11T17:30:00-07:00,Boulder Linux Users Group (BLUG),Boulder Linux Users Group (BLUG) Monthly Meeting,0s,https://www.meetup.com/Boulder-Linux-Users-Group-BLUG/events/234656448/,0,11,DEN
2017-05-11T18:30:00-07:00,Denver Hack Nite,Denver Hack Nite!,0s,https://www.meetup.com/Denver-Hack-Nite/events/231153660/,0,11,DEN
2017-05-13T09:00:00-07:00,IT for Non-Traditional Learners (North Denver),Learn Ansible!,4h0m0s,https://www.meetup.com/North-Denver-Cloud-IT-for-Non-Traditional-Learners/events/239187416/,0,8,DEN
2017-05-15T15:30:00-07:00,EdTech Meetup CO,Edtech Leaders Panel: Implementing New Technologies for Innovation,1h0m0s,https://www.meetup.com/EducelerateCO/events/239385051/,0,9,DEN
2017-05-15T17:30:00-07:00,DevOps Boulder,DevOps Boulder Monthly!,0s,https://www.meetup.com/DevOps-Boulder/events/234679669/,65,27,DEN
2017-05-16T12:00:00-07:00,EdTech Meetup CO,Reimagining Higher Education for the 21st Century Workforce,45m0s,https://www.meetup.com/EducelerateCO/events/239384989/,0,12,DEN
2017-05-16T15:00:00-07:00,EdTech Meetup CO,Edtech Founders Panel,45m0s,https://www.meetup.com/EducelerateCO/events/239385129/,0,13,DEN
2017-05-16T15:00:00-07:00,Mile High Azure User's Group,Mile High Azure User's Group!  May 2017,2h30m0s,https://www.meetup.com/Mile-High-Azure/events/236990338/,0,8,DEN
2017-05-16T17:00:00-07:00,Analyze Boulder,AB May Meetup: Boulder Startup Week / Ladies Night,0s,https://www.meetup.com/Analyze-Boulder/events/238242858/,165,38,DEN
2017-05-16T17:00:00-07:00,ReactJS Denver,Lightning Talks!,2h0m0s,https://www.meetup.com/ReactJS-Denver/events/237439438/,0,10,DEN
2017-05-16T17:00:00-07:00,Denver Area Umbraco Meetup,Umbraco Monthly Meetup,0s,https://www.meetup.com/Denver-Area-Umbraco-Meetup/events/239325960/,0,4,DEN
2017-05-16T17:15:00-07:00,Denver DevOps Meetup,Denver Devops Local Social,2h15m0s,https://www.meetup.com/DenverDevOps/events/237705473/,0,6,DEN
2017-05-17T08:00:00-07:00,GDG Denver,[Ticket Required] Google I/O Extended Denver 2017,6h0m0s,https://www.meetup.com/GDG-Denver/events/237386388/,0,29,DEN
2017-05-18T09:00:00-07:00,EdTech Meetup CO,The classroom of the future: How VR and Robotics can shape education,45m0s,https://www.meetup.com/EducelerateCO/events/239385286/,0,7,DEN
2017-05-18T15:00:00-07:00,Innovation Pavilion: Ecosystem for Entrepreneurs,Rise Above the Noise / Get Found Online: A Proven Process for Inbound Marketing,0s,https://www.meetup.com/InnovationPavilion/events/238566550/,0,28,DEN
2017-05-18T16:00:00-07:00,EdTech Meetup CO,StartUp Weekend EDU Happy Hour,45m0s,https://www.meetup.com/EducelerateCO/events/239385388/,0,16,DEN
2017-05-19T16:00:00-07:00,EdTech Meetup CO,SharkTank EDU,1h0m0s,https://www.meetup.com/EducelerateCO/events/239385448/,0,20,DEN
2017-05-20T17:30:00-07:00,denhac - The Denver Hackerspace,denhac @ Sparks & Spirits,4h0m0s,https://www.meetup.com/denhac-hackerspace/events/238849118/,0,4,DEN
2017-05-23T17:00:00-07:00,Geospatial Amateurs - Denver,Spring Hacktacular 2017!,0s,https://www.meetup.com/Geospatial-Amateurs-Denver/events/239480516/,0,20,DEN
2017-05-24T06:30:00-07:00,"Next Gen Hadoop Big Data Stream Processing Apex UG, Denver",Glue Conference 2017 - Day 1,15h0m0s,https://www.meetup.com/Apex-Users-Group-Denver/events/237344507/,0,6,DEN
2017-05-24T17:00:00-07:00,Denver Microservices,"""Tearing Down the Monolith"" and ""Serverless Microservice with Vert.x""",0s,https://www.meetup.com/DenverMicroservices/events/238499124/,100,4,DEN
2017-05-25T16:30:00-07:00,DevFaction Boulder,U I / U X | User Research 101,0s,https://www.meetup.com/DevFaction-Boulder/events/239330222/,0,11,DEN
2017-05-25T17:30:00-07:00,OpenStack Denver,Discuss and Learn about OpenStack,2h0m0s,https://www.meetup.com/OpenStack-Denver/events/239162213/,0,6,DEN
2017-05-26T16:00:00-07:00,Internet of Things Colorado/Denver/Boulder Meetup,Startup Weekend Denver | IoT 3.0 and Smart Cities,52h0m0s,https://www.meetup.com/Internet-of-Things-Denver-Meetup/events/238792433/,0,27,DEN
2017-06-02T07:00:00-07:00,Internet of Things Colorado/Denver/Boulder Meetup,Free Online IoT DevFest Conference,37h0m0s,https://www.meetup.com/Internet-of-Things-Denver-Meetup/events/239466547/,0,10,DEN
2017-06-02T18:00:00-07:00,TechrIoT - An Internet of Things Community,Global IoT DevFest Conference,27h0m0s,https://www.meetup.com/techriot/events/239195291/,0,20,DEN
2017-06-06T15:30:00-07:00,Colorado Red Hat Users Group - Denver,Microservices and OpenShift Container Platform (OCP),3h0m0s,https://www.meetup.com/CO-RHUG-Denver/events/238997449/,0,7,DEN
2017-06-06T16:30:00-07:00,Denver Open Source Users Group,Microservices - Travis Nelson and Miranda - Clark Hobbie,0s,https://www.meetup.com/DOSUG1/events/239155559/,0,3,DEN
2017-06-08T17:00:00-07:00,Denver ServiceNow Developer Meetup,ServiceNow Developer Meetup,0s,https://www.meetup.com/Denver-ServiceNow-Developer-Meetup/events/238271751/,0,5,DEN
2017-06-08T17:00:00-07:00,DTC Go (Programming Language) Meetup,DTC Go Monthly meetup,0s,https://www.meetup.com/Denver-Go-Programming-Language-Meetup/events/238320374/,0,3,DEN
2017-06-08T17:00:00-07:00,Big Data & Analytics Learning Series Colorado,Big Data Mobile - Machine Learning - Self-Service Analytics,3h0m0s,https://www.meetup.com/Big-Data-Analytics-Learning-Series-Colorado/events/237859544/,0,9,DEN
2017-06-08T17:30:00-07:00,Boulder Linux Users Group (BLUG),Boulder Linux Users Group (BLUG) Monthly Meeting,0s,https://www.meetup.com/Boulder-Linux-Users-Group-BLUG/events/234656450/,0,5,DEN
2017-06-08T18:30:00-07:00,Denver Hack Nite,Denver Hack Nite!,0s,https://www.meetup.com/Denver-Hack-Nite/events/237584112/,0,3,DEN
2017-06-10T09:00:00-07:00,IT for Non-Traditional Learners (North Denver),Learn Git/Markdown!,4h0m0s,https://www.meetup.com/North-Denver-Cloud-IT-for-Non-Traditional-Learners/events/239305225/,0,4,DEN
2017-06-13T17:30:00-07:00,Boulder Python,"Boulder Python, June 2017",0s,https://www.meetup.com/BoulderPython/events/239146783/,0,27,DEN
2017-06-14T16:30:00-07:00,Denver Java Users Group,A Tour of Gradle,0s,https://www.meetup.com/DenverJavaUsersGroup/events/239392954/,0,35,DEN
2017-06-14T17:00:00-07:00,GDG Denver,Home Automation and RxJava2,0s,https://www.meetup.com/GDG-Denver/events/236526918/,0,13,DEN
2017-06-14T17:00:00-07:00,PyData Denver,An Interactive Session: Building a Recurrent Neural Net to Predict Stock Prices,0s,https://www.meetup.com/PyData-Denver/events/239391059/,0,30,DEN
2017-06-19T17:30:00-07:00,DevOps Boulder,DevOps Boulder Monthly!,0s,https://www.meetup.com/DevOps-Boulder/events/234679672/,65,9,DEN
2017-06-20T15:00:00-07:00,Mile High Azure User's Group,Mile High Azure User's Group!  June 2017,2h30m0s,https://www.meetup.com/Mile-High-Azure/events/237173323/,0,4,DEN
2017-06-22T17:00:00-07:00,TechrIoT - An Internet of Things Community,TechrIoT June Meetup! TechrIoT and Prime Health TBA,2h0m0s,https://www.meetup.com/techriot/events/234856336/,0,11,DEN
2017-07-10T16:30:00-07:00,Colorado Technology Sales Roundtable,Trends associated with IOT and big data in the cloud...from analyst,0s,https://www.meetup.com/Colorado-Technology-Sales-Meetup/events/237559047/,0,7,DEN
2017-07-11T17:30:00-07:00,Boulder Python,"Boulder Python, July 2017",0s,https://www.meetup.com/BoulderPython/events/239106652/,0,14,DEN
2017-07-12T16:30:00-07:00,Denver Java Users Group,Spring Boot Apps in Containers Using Docker,0s,https://www.meetup.com/DenverJavaUsersGroup/events/239225319/,0,54,DEN
2017-07-12T17:30:00-07:00,Colorado Drupal Meetups,The Boulder Drupal Meetup,0s,https://www.meetup.com/drupal-colorado/events/239219710/,29,3,DEN
2017-07-13T17:30:00-07:00,Boulder Linux Users Group (BLUG),Boulder Linux Users Group (BLUG) Monthly Meeting,0s,https://www.meetup.com/Boulder-Linux-Users-Group-BLUG/events/234656454/,0,3,DEN
2017-07-13T18:30:00-07:00,Denver Hack Nite,Denver Hack Nite!,0s,https://www.meetup.com/Denver-Hack-Nite/events/239402695/,0,3,DEN
2017-07-17T17:30:00-07:00,DevOps Boulder,DevOps Boulder Monthly!,0s,https://www.meetup.com/DevOps-Boulder/events/234679673/,65,5,DEN
2017-07-27T07:30:00-07:00,Colorado Cloud Foundry Meetup,Cloud Native Roadshow -- PCF and Spring Focused,0s,https://www.meetup.com/Colorado-Cloud-Foundry-Meetup/events/238990913/,0,12,DEN
2017-08-07T16:30:00-07:00,Colorado Technology Sales Roundtable,"Summer Bash....time for good food, beverages and even better company",0s,https://www.meetup.com/Colorado-Technology-Sales-Meetup/events/238984304/,0,11,DEN
2017-08-10T17:30:00-07:00,Boulder Linux Users Group (BLUG),Boulder Linux Users Group (BLUG) Monthly Meeting,0s,https://www.meetup.com/Boulder-Linux-Users-Group-BLUG/events/234656460/,0,4,DEN
